Unnamed: 0,text,timestamp,source,symbols,company_names,Sentiment
3715,"['Analysts', 'Expect', 'AmerisourceBergen', 'Corp', 'ABC', 'Will', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 17:54:51 +0000 2018,dakotafinancial,ABC,AmerisourceBergen Corporation,1
3723,"['Mid', 'day', 'highest', 'trading', 'range', 'compared', 'open', 'Min', 'amp', 'Vol', 'gt', '750K', 'MTCH', 'NOK', 'CSCO', 'BZUN']",Thu Jul 12 18:00:54 +0000 2018,15minofPham,NUAN,Nuance Communications,1
3724,"['Top', 'money', 'flow', 'today', 'Free', 'stock', 'app', 'CA', 'JNK', 'BBJP', 'AAPL', 'ORCL', 'HYG', 'NFLX', 'LQD']",Thu Jul 12 18:01:17 +0000 2018,TickwatcherMF,MHK,Mohawk Industries,1
3731,"['DOWNSIDE', 'MOMENTUM', 'ALERT', 'MHK', 'MOHAWK', 'INDUSTRIES', 'TradeIdeas', 'via', 'Free', 'Trading', 'Room']",Thu Jul 12 18:07:07 +0000 2018,AlertTrade,MHK,Mohawk Industries,1
3732,"['Why', 'McCormick', 'Is', 'Bucking', 'Consumer', 'Goods', 'Trends', 'themotleyfool', 'stock', 'MKC', 'RBGLY', 'KHC', 'asitmap']",Thu Jul 12 18:07:27 +0000 2018,TABSAnalytics,MKC,McCormick & Company,1
3733,"['estate', 'asset', 'watch', 'leading', 'stock', 'today', 'AVGO', 'AMZN', 'NFLX', 'CA', 'BABA', 'AAPL', 'FB', 'NVDA', 'GOOGL', 'TSLA', 'MSFT', 'MU', 'IQ']",Thu Jul 12 18:08:00 +0000 2018,TheBurdetteLawF,AABA,Altaba Inc.,1
3737,"['Another', 'Recommendation', 'On', 'Wall', 'Street', 'Pioneer', 'Natural', 'Resources', 'PXD', 'This', 'time', 'Share', 'Target', 'Pric']",Thu Jul 12 18:09:31 +0000 2018,bibeypost_stock,PXD,Pioneer Natural Resources Company,1
3740,"['It', 'Time', 'Equal', 'Weight', 'Noble', 'Energy', 'NBL', 'Morgan', 'Stanley', 'Says', 'Stock', 'May', 'Be', 'Worth']",Thu Jul 12 18:11:13 +0000 2018,whatsonthorold2,NBL,Noble Energy,1
3745,"['As', 'Ross', 'Stores', 'INC', 'ROST', 'Shares', 'Declined', 'Shareholder', 'Motco', 'Has', 'Trimmed', 'Holding']",Thu Jul 12 18:12:42 +0000 2018,The_CasualSmart,ROST,Ross Stores,1
3747,"['Hite', 'Hedge', 'Asset', 'Management', 'Holds', 'Position', 'Energy', 'Transfer', 'Equity', 'LP', 'ETE', 'Pitney', 'Bowes', 'PBI', 'Shareholder', 'Sirios']",Thu Jul 12 18:13:34 +0000 2018,The_CasualSmart,ETE,Energy Transfer Equity,1
3752,"['Morgan', 'Stanley', 'Begins', 'Covering', 'Murphy', 'Oil', 'MUR', 'Stock', 'Shares', 'Hit']",Thu Jul 12 18:14:52 +0000 2018,The_CasualSmart,MUR,Murphy Oil Corporation,1
3754,"['Should', 'Murphy', 'Oil', 'MUR', 'Shares', 'Be', 'Watched', 'After', 'Morgan', 'Stanley', 'Initiates', 'Coverage']",Thu Jul 12 18:15:06 +0000 2018,whatsonthorold2,MUR,Murphy Oil Corporation,1
3756,"['Murphy', 'Oil', 'MUR', 'Moves', 'On', 'Morgan', 'Stanley', 'Initiation', 'How', 'Much', 'Are', 'Shares', 'Worth']",Thu Jul 12 18:15:37 +0000 2018,reurope_stock,MUR,Murphy Oil Corporation,1
3759,"['Us', 'Bancorp', 'De', 'Decreased', 'Its', 'Emerson', 'Electric', 'Co', 'EMR', 'Holding', 'Shares', 'Declined']",Thu Jul 12 18:18:06 +0000 2018,The_CasualSmart,EMR,Emerson Electric Co.,1
3760,"['As', 'Emerson', 'Electric', 'Co', 'EMR', 'Share', 'Price', 'Declined', 'Shareholder', 'Us', 'Bancorp', 'De', 'Has', 'Trimmed', 'Its', 'Holding', 'Millio']",Thu Jul 12 18:19:02 +0000 2018,whatsonthorold2,EMR,Emerson Electric Co.,1
3761,"['Essex', 'Financial', 'Services', 'Has', 'Boosted', 'At', 'amp', 'T', 'T', 'Stake', 'By', 'Dentsply', 'Sirona', 'XRAY', 'Sellers', 'Increased', 'By', 'Th']",Thu Jul 12 18:19:36 +0000 2018,The_CasualSmart,XRAY,DENTSPLY SIRONA Inc.,1
3763,"['Earnings', 'Per', 'Share', 'Expected', 'Willis', 'Towers', 'Watson', 'PLC', 'WLTW', 'This', 'Quarter']",Thu Jul 12 18:19:58 +0000 2018,TickerReport,WLTW,Willis Towers Watson Public Limited Company,1
3769,"['GE', 'win', 'new', 'respect', 'bearish', 'analyst', 'share', 'little', 'changed', 'GE', 'HON', 'ETN', 'EMR']",Thu Jul 12 18:26:09 +0000 2018,MarketCurrents,EMR,Emerson Electric Co.,1
3771,"['Financial', 'Engines', 'FNGN', 'Holding', 'Upped', 'Kayne', 'Anderson', 'Rudnick', 'Investment', 'Management', 'Llc', 'As', 'Fiserv', 'FISV', 'Share', 'Va']",Thu Jul 12 18:29:38 +0000 2018,The_CasualSmart,FISV,Fiserv,1
3778,"['IP', 'International', 'Paper', 'notable', 'market', 'movement', 'million', 'gain', 'At', 'bil']",Thu Jul 12 18:31:34 +0000 2018,42Stocks,IP,International Paper Company,1
3781,"['CDIX', 'NEWS', 'OUT', 'PTEN', 'NWL', 'TJX', 'EPD', 'TBT', 'NE', 'TAL', 'SPXS', 'MXIM', 'WELL', 'MMM', 'SRC', 'CSX', 'KBR', 'MHK', 'ODP', 'MHK', 'SRC', 'PEP']",Thu Jul 12 18:32:22 +0000 2018,OneOClockDrop,MHK,Mohawk Industries,1
3783,"['RT', 'OneOClockDrop', 'CDIX', 'NEWS', 'OUT', 'PTEN', 'NWL', 'TJX', 'EPD', 'TBT', 'NE', 'TAL', 'SPXS', 'MXIM', 'WELL', 'MMM', 'SRC', 'CSX', 'KBR', 'MHK', 'ODP', 'MHK', 'SRC', 'PEP', 'JNJ', 'MC']",Thu Jul 12 18:33:10 +0000 2018,YourrMaster,MHK,Mohawk Industries,1
3786,"['Short', 'sale', 'volume', 'short', 'interest', 'VGK', 'NEAR', 'JCI', 'MS', 'MTSL']",Thu Jul 12 18:36:02 +0000 2018,shortvolumes,JCI,Johnson Controls International plc,1
3792,"['Apple', 'AAPL', 'Market', 'Valuation', 'Rose', 'While', 'Live', 'Your', 'Vision', 'Trimmed', 'Its', 'Position', 'Oakbrook', 'Investments', 'Trimmed', 'Tyson', 'F']",Thu Jul 12 18:41:41 +0000 2018,The_CasualSmart,TSN,Tyson Foods,1
3799,"['RT', 'JakeMat09278883', 'Made', '50k', 'today', 'option', 'trade', 'Thanks', 'perfect', 'nice', 'tfsl', 'lgnd', 'sgms', 'pega', 'slab']",Thu Jul 12 18:46:32 +0000 2018,xxreixach,PTEN,Patterson-UTI Energy,1
3805,"['MKC', 'ALERT', 'New', 'McCormick', 'amp', 'Company', 'Inc', 'SEC', 'Filing', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 18:50:36 +0000 2018,Allstocknews,MKC,McCormick & Company,1
3806,"['Short', 'sale', 'volume', 'short', 'interest', 'PDS', 'PKD', 'HP', 'PTEN', 'TDG']",Thu Jul 12 18:54:01 +0000 2018,shortvolumes,HP,Helmerich & Payne,1
3812,"['Are', 'U', 'S', 'Silica', 'SLCA', 'Shares', 'Worth', 'Your', 'Time', 'Dime', 'Following', 'Recent', 'Morgan', 'Stanley', 'Downgrade']",Thu Jul 12 18:59:14 +0000 2018,bibeypost_stock,SLCA,U.S. Silica Holdings,1
3813,"['Top', 'money', 'flow', 'today', 'Free', 'stock', 'app', 'BBJP', 'JNK', 'CA', 'AAPL', 'SPY', 'MSFT', 'ORCL', 'HYG']",Thu Jul 12 19:01:09 +0000 2018,TickwatcherMF,MHK,Mohawk Industries,1
3821,"['INTU', 'Intuit', 'notable', 'market', 'movement', 'billion', 'gain', 'At', 'billion', 'marketCap']",Thu Jul 12 19:05:49 +0000 2018,42Stocks,INTU,Intuit Inc.,1
3833,"['What', 'Next', 'Slm', 'Corporation', 'SLM', 'After', 'Having', 'Less', 'Shares', 'Shorted']",Thu Jul 12 19:17:11 +0000 2018,whatsonthorold2,SLM,SLM Corporation,1
3836,"['Short', 'sale', 'volume', 'short', 'interest', 'EUFN', 'MT', 'OXY', 'VNQ', 'FEYE']",Thu Jul 12 19:18:01 +0000 2018,shortvolumes,FEYE,FireEye,1
3837,"['Analysts', 'See', 'EPS', 'Piedmont', 'Office', 'Realty', 'Trust', 'Inc', 'PDM', 'Manufacturers', 'Life', 'Insurance', 'Company', 'The', 'Increa']",Thu Jul 12 19:18:02 +0000 2018,The_CasualSmart,PXD,Pioneer Natural Resources Company,1
3840,"['Will', 'Slm', 'Corporation', 'SLM', 'Run', 'Out', 'Steam', 'Soon', 'Short', 'Interest', 'Is', 'Down']",Thu Jul 12 19:20:14 +0000 2018,reurope_stock,SLM,SLM Corporation,1
3847,"['Breaking', 'Morgan', 'Stanley', 'Reconfirms', 'Price', 'Objective', 'On', 'Franklin', 'Resources', 'BEN', 'Shares', 'Reconfirms', 'Their', 'Origina']",Thu Jul 12 19:28:21 +0000 2018,whatsonthorold2,BEN,Franklin Resources,1
3850,"['Recent', 'FEYE', 'technical', 'alert', 'Non', 'ADX', 'Bearish', 'plus', 'alert']",Thu Jul 12 19:30:10 +0000 2018,SwingTradeBot,FEYE,FireEye,1
3851,"['AIZ', 'open', 'interest', 'maturity', 'High', 'put', 'High', 'call', 'maxpain', 'option']",Thu Jul 12 19:30:35 +0000 2018,optioncharts,AIZ,Assurant,1
3853,"['Morgan', 'Stanley', 'Kept', 'Franklin', 'Resources', 'BEN', 'As', 'Underweight', 'They', 'Now', 'Have', 'Target', 'Price', 'per', 'Share', 'Of']",Thu Jul 12 19:31:15 +0000 2018,reurope_stock,BEN,Franklin Resources,1
3856,"['VATE', 'Technical', 'CHANNEL', 'TRADER', 'alert', 'ABEV', 'BUD', 'SAM', 'ROX', 'BORN', 'KOF', 'KO', 'CCE', 'CCU', 'STZ', 'COT', 'DEO', 'DPS', 'FMX']",Thu Jul 12 19:33:25 +0000 2018,Drugdoctor2014,DPS,Dr Pepper Snapple Group,1
3860,"['Zacks', 'Analysts', 'Anticipate', 'LyondellBasell', 'Industries', 'NV', 'LYB', 'Will', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:38:20 +0000 2018,ConsumerFeed,LYB,LyondellBasell Industries N.V.,1
3865,"['Zacks', 'Analysts', 'Expect', 'Parker', 'Hannifin', 'Corp', 'PH', 'Will', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:40:29 +0000 2018,WatchlistN,PH,Parker-Hannifin Corporation,1
3866,"['Brokerages', 'Expect', 'Equifax', 'Inc', 'EFX', 'Will', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:40:30 +0000 2018,WatchlistN,EFX,Equifax Inc.,1
3869,"['Zacks', 'Analysts', 'Anticipate', 'LyondellBasell', 'Industries', 'NV', 'LYB', 'Will', 'Announce', 'Quarterly', 'Sales', 'Billion']",Thu Jul 12 19:41:23 +0000 2018,ZolmaxNews,LYB,LyondellBasell Industries N.V.,1
3871,"['Parker', 'Hannifin', 'Corp', 'PH', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:41:35 +0000 2018,TickerReport,PH,Parker-Hannifin Corporation,1
3872,"['Analysts', 'Anticipate', 'Equifax', 'Inc', 'EFX', 'Will', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:41:36 +0000 2018,TickerReport,EFX,Equifax Inc.,1
3873,"['VOLUME', 'RADAR', 'ALERT', 'FLEX', 'FLEX', 'LTD', 'TradeIdeas', 'via', 'Free', 'Trading', 'Room']",Thu Jul 12 19:42:04 +0000 2018,AlertTrade,FLEX,Flex Ltd.,1
3874,"['RT', 'AlertTrade', 'VOLUME', 'RADAR', 'ALERT', 'FLEX', 'FLEX', 'LTD', 'TradeIdeas', 'via', 'Free', 'Trading', 'Room']",Thu Jul 12 19:42:05 +0000 2018,tradnews_,FLEX,Flex Ltd.,1
3878,"['New', 'York', 'EQT', 'EQT', 'Stock', 'Has', 'Just', 'Had', 'Its', 'Equal', 'Weight', 'Rating', 'Reiterated', 'Morgan', 'Stanley', 'Shares', 'Have', 'T']",Thu Jul 12 19:46:09 +0000 2018,whatsonthorold2,EQT,EQT Corporation,1
3890,"['NextEra', 'Energy', 'Inc', 'NEE', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:57:25 +0000 2018,TheMarketsDaily,NEE,NextEra Energy,1
3891,"['NextEra', 'Energy', 'Inc', 'NEE', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 19:57:43 +0000 2018,TranscriptDaily,NEE,NextEra Energy,1
3892,"['Shippers', 'look', 'ready', 'top', 'glbs', 'dcix', 'sino', 'nna', 'nap', 'No', 'overnight', 'today', 'see', 'anything', 'amazing']",Thu Jul 12 19:57:45 +0000 2018,FaisamTrader,DCIX,Diana Containerships Inc.,1
3893,"['Rothschild', 'Asset', 'Management', 'INC', 'Increases', 'Holding', 'Tyson', 'Foods', 'INC', 'TSN']",Thu Jul 12 19:58:25 +0000 2018,whatsonthorold2,TSN,Tyson Foods,1
3895,"['Rothschild', 'Asset', 'Management', 'INC', 'Has', 'Raised', 'Its', 'Position', 'Tyson', 'Foods', 'INC', 'TSN', 'Million']",Thu Jul 12 19:59:04 +0000 2018,mmahotstuff1,TSN,Tyson Foods,1
3898,"['Rothschild', 'Asset', 'Management', 'INC', 'Boosted', 'Its', 'Position', 'Tyson', 'Foods', 'INC', 'TSN', 'Million']",Thu Jul 12 19:59:42 +0000 2018,reurope_stock,TSN,Tyson Foods,1
3902,"['Holder', 'Rothschild', 'Asset', 'Management', 'INC', 'Upped', 'Tyson', 'Foods', 'INC', 'TSN', 'Position']",Thu Jul 12 20:00:36 +0000 2018,bibeypost_stock,TSN,Tyson Foods,1
3904,"['GE', 'win', 'new', 'respect', 'bearish', 'analyst', 'share', 'little', 'changed', 'GE', 'HON', 'ETN', 'EMR']",Thu Jul 12 20:01:04 +0000 2018,jjjinvesting,EMR,Emerson Electric Co.,1
3905,"['Top', 'money', 'flow', 'today', 'Free', 'stock', 'app', 'BBJP', 'JNK', 'SPY', 'AAPL', 'CA', 'HYG', 'ORCL', 'MSFT']",Thu Jul 12 20:01:11 +0000 2018,TickwatcherMF,MHK,Mohawk Industries,1
3910,"['estate', 'asset', 'watch', 'price', 'gainer', 'today', 'AMZN', 'GOOG', 'GOOGL', 'ISRG', 'MELI', 'ALGN', 'BIDU', 'ZGNX', 'ILMN', 'NOC', 'ANET', 'ABMD']",Thu Jul 12 20:04:00 +0000 2018,TheBurdetteLawF,MTD,Mettler-Toledo International Inc.,1
3913,"['Top', 'moneyflow', 'whole', 'market', 'today', 'BBJP', 'SPY', 'CA', 'ORCL', 'NFLX', 'EEM', 'SRE', 'PR', 'A', 'IVV', 'EPI', 'FLEX']",Thu Jul 12 20:05:00 +0000 2018,MITickWatcher,FLEX,Flex Ltd.,1
3914,"['Top', 'moneyflow', 'nasdaq', 'today', 'CA', 'ORCL', 'NFLX', 'FLEX', 'INTC', 'NVDA', 'EBAY', 'AMAT', 'ATVI', 'CELG']",Thu Jul 12 20:05:02 +0000 2018,MITickWatcher,FLEX,Flex Ltd.,1
3915,"['Top', 'moneyflow', 'sp500', 'today', 'CA', 'ORCL', 'NFLX', 'INTC', 'T', 'PFE', 'NVDA', 'XOM', 'PG', 'CAH']",Thu Jul 12 20:05:04 +0000 2018,MITickWatcher,CAH,Cardinal Health,1
3916,"['thomasgcampbell', 'charlesf11', 'But', 'yes', 'Like', 'turnaround', 'story', 'successful', 'Also', 'BBOX', 'likely', 'announces', 'dea']",Thu Jul 12 20:05:10 +0000 2018,oldarmy1,FLEX,Flex Ltd.,1
3921,"['DLTR', 'Dollar', 'Tree', 'Celebrates', 'Opening', 'Its', '15000th', 'Store', 'Grand', 'Openings', 'across', 'U', 'S', 'A', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:07:09 +0000 2018,Allstocknews,DLTR,Dollar Tree,1
3922,"['RT', 'Drugdoctor2014', 'VATE', 'Technical', 'CHANNEL', 'TRADER', 'alert', 'ABEV', 'BUD', 'SAM', 'ROX', 'BORN', 'KOF', 'KO', 'CCE', 'CCU', 'STZ', 'COT', 'DEO', 'DPS', 'FMX', 'TA']",Thu Jul 12 20:08:28 +0000 2018,otc_whispers,DPS,Dr Pepper Snapple Group,1
3923,"['Strong', 'Buy', 'Semiconductor', 'Stocks', 'Consider', 'Now', 'MLNX', 'INTC', 'MCHP']",Thu Jul 12 20:09:19 +0000 2018,JorelLaraKalel,MCHP,Microchip Technology Incorporated,1
3929,"['RT', 'pharmalot', 'Pharmalot', 'Pharmalittle', 'Good', 'Morning', 'Most', 'drug', 'price', 'hiked', 'Azar', 'arrived', 'amp', 'news', 'coffee', 'http']",Thu Jul 12 20:14:24 +0000 2018,essential_drugs,MCK,McKesson Corporation,1
3933,"['Expeditors', 'International', 'Washington', 'EXPD', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 20:15:47 +0000 2018,dispatchtribune,EXPD,Expeditors International of Washington,1
3935,"['Short', 'sale', 'volume', 'short', 'interest', 'IAU', 'AEP', 'CGNX', 'OBE', 'HPE']",Thu Jul 12 20:18:01 +0000 2018,shortvolumes,AEP,American Electric Power Company,1
3936,"['kopin', 'Insider', 'say', 'Design', 'win', 'inside', 'GOOGL', 'Glass', 'AAPL', 'Airpods', 'validate', 'thesis', 'design']",Thu Jul 12 20:18:44 +0000 2018,peregrin_go,HIMX,Himax Technologies,1
3937,"['Expeditors', 'International', 'Washington', 'EXPD', 'Expected', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 20:18:53 +0000 2018,EnterpriseLeade,EXPD,Expeditors International of Washington,1
3941,"['Expeditors', 'International', 'Washington', 'EXPD', 'Expected', 'Post', 'Earnings', 'Per', 'Share']",Thu Jul 12 20:20:35 +0000 2018,MareaInformativ,EXPD,Expeditors International of Washington,1
3942,"['COO', 'The', 'Cooper', 'Companies', 'Declares', 'Cash', 'Dividend', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:20:57 +0000 2018,Allstocknews,COO,The Cooper Companies,1
3944,"['AJG', 'Arthur', 'J', 'Gallagher', 'amp', 'Co', 'Announces', 'Second', 'Quarter', 'Earnings', 'Release', 'And', 'Conference', 'Call', 'Date', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:21:03 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,1
3953,"['RBC', 'Top', 'Pick', 'Stocks', 'Buy', 'Rest', 'AVGO', 'DLTR', 'DIS', 'NOW', 'DWDP']",Thu Jul 12 20:28:04 +0000 2018,whotrades,DLTR,Dollar Tree,1
3958,"['WBA', 'fifth', 'best', 'company', 'industry', 'Receivables', 'turnover', 'ratio', 'signal', 'bullish', 'Check', 'ou']",Thu Jul 12 20:30:00 +0000 2018,StockMetrixApp,MCK,McKesson Corporation,1
3960,"['Another', 'Recommendation', 'On', 'Wall', 'Street', 'NetApp', 'NTAP', 'This', 'time', 'Share', 'Target', 'Price']",Thu Jul 12 20:31:52 +0000 2018,whatsonthorold2,NTAP,NetApp,1
3962,"['Does', 'NetApp', 'NTAP', 'Look', 'Attractive', 'Now', 'Guggenheim', 'Initiates', 'Coverage']",Thu Jul 12 20:32:42 +0000 2018,mmahotstuff1,NTAP,NetApp,1
3964,"['Knowing', 'manage', 'winning', 'trade', 'always', 'easy', 'I', 'FLEX', 'stock', 'wallstreet']",Thu Jul 12 20:33:03 +0000 2018,SharePlanner,FLEX,Flex Ltd.,1
3972,"['IFF', 'International', 'Flavors', 'amp', 'Fragrances', 'End', 'Day', 'Stock', 'Quote', 'Alert', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:36:19 +0000 2018,Allstocknews,IFF,International Flavors & Fragrances Inc.,1
3974,"['APD', 'Air', 'Products', 'End', 'Of', 'Day', 'Quote', 'Alert', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:37:50 +0000 2018,Allstocknews,APD,Air Products and Chemicals,1
3977,"['MUR', 'Murphy', 'Oil', 'Corporation', 'End', 'Of', 'Day', 'Quote', 'Alert', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:38:48 +0000 2018,Allstocknews,MUR,Murphy Oil Corporation,1
3980,"['RT', 'VATE', 'Technical', 'CHANNEL', 'TRADER', 'alert', 'ABEV', 'BUD', 'SAM', 'ROX', 'BORN', 'KOF', 'KO', 'CCE', 'CCU', 'STZ', 'COT', 'DEO']",Thu Jul 12 20:42:36 +0000 2018,MeyersCohen,DPS,Dr Pepper Snapple Group,1
3984,"['The', 'top', 'five', 'stock', 'closed', 'higher', 'today', 'CA', 'ISRG', 'IPGP', 'ALGN', 'ADSK', 'Millionaire', 'Starter', 'Club']",Thu Jul 12 20:43:17 +0000 2018,Mkt5Challenge,ADSK,Autodesk,1
3988,"['Another', 'big', 'day', 'dividend', 'portfolio', 'tech', 'stock', 'outperforming', 'led', 'TXN', 'Microsoft', 'hitting', 'fresh']",Thu Jul 12 20:45:35 +0000 2018,dividendfund,PH,Parker-Hannifin Corporation,1
3990,"['Analysts', 'Morgan', 'Stanley', 'Kept', 'Same', 'Past', 'Equal', 'Weight', 'rating', 'Shares', 'T', 'Rowe', 'Price', 'Group', 'TROW', 'Set']",Thu Jul 12 20:47:22 +0000 2018,whatsonthorold2,TROW,T. Rowe Price Group,1
3991,"['AEO', 'WFC', 'RCL', 'ADSK', 'PEP', 'AKRX', 'AVGO', 'BITA', 'QCOM', 'PYPL', 'BIDU', 'NSC', 'BHGE', 'BKS', 'ADBE', 'RL', 'TOT', 'GG', 'DBX', 'CSCO', 'APC', 'Un']",Thu Jul 12 20:47:29 +0000 2018,teresaarthur66,ADSK,Autodesk,1
3993,"['RT', 'KAFinvesting', 'Check', 'member', 'profit', 'swing', 'pick', 'yesterday', 'OPK', 'wa', 'really', 'strong', 'stable', 'u', 'Our', 'swing', 'channel']",Thu Jul 12 20:52:18 +0000 2018,CQBtrades,WY,Weyerhaeuser Company,1
3994,"['Short', 'sale', 'volume', 'short', 'interest', 'IOTS', 'XLK', 'QTNA', 'QRVO']",Thu Jul 12 20:54:01 +0000 2018,shortvolumes,QRVO,Qorvo,1
3995,"['TSN', 'Tyson', 'Foods', 'K', 'Current', 'report', 'filing', 'SEC', 'Filing', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:54:49 +0000 2018,Allstocknews,TSN,Tyson Foods,1
3996,"['Today', 'Brands', 'conversation', 'carolmassar', 'B', 'B', 'radio', 'talk', 'tech', 'staple', 'airline', 'Thanks', 'Car']",Thu Jul 12 20:54:59 +0000 2018,thebrandindex,MHK,Mohawk Industries,1
3997,"['As', 'Roper', 'Industries', 'ROP', 'Shares', 'Declined', 'Swedbank', 'Has', 'Trimmed', 'Its', 'Stake']",Thu Jul 12 20:56:06 +0000 2018,mmahotstuff1,ROP,Roper Technologies,1
4004,"['RT', 'thebrandindex', 'Today', 'Brands', 'conversation', 'carolmassar', 'B', 'B', 'radio', 'talk', 'tech', 'staple', 'airline', 'Thanks', 'Carol']",Thu Jul 12 20:57:51 +0000 2018,carolmassar,MHK,Mohawk Industries,1
4006,"['Insider', 'alert', 'Insider', 'SAGAN', 'PAUL', 'AKAM', 'bought', 'share']",Thu Jul 12 20:58:52 +0000 2018,ExecPicks,AKAM,Akamai Technologies,1
4008,"['AN', 'ALERT', 'New', 'AutoNation', 'SEC', 'Filing', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 20:59:35 +0000 2018,Allstocknews,AN,AutoNation,1
4013,"['PRGO', 'Stock', 'Quote', 'Alert', 'Perrigo', 'Company', 'plc', 'NYSE', 'PRGO', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 21:02:30 +0000 2018,Allstocknews,PRGO,Perrigo Company plc,1
4014,"['HOLX', 'Stock', 'Quote', 'Alert', 'Hologic', 'Inc', 'NASDAQ', 'HOLX', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 21:02:42 +0000 2018,Allstocknews,HOLX,Hologic,1
4018,"['VAR', 'Stock', 'Quote', 'Alert', 'Varian', 'Medical', 'Systems', 'Inc', 'NYSE', 'VAR', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 21:03:20 +0000 2018,Allstocknews,VAR,Varian Medical Systems,1
4019,"['Pioneer', 'Natural', 'Gets', 'Buy', 'Rating', 'Credit', 'Suisse', 'PXD']",Thu Jul 12 21:03:20 +0000 2018,ARatings,PXD,Pioneer Natural Resources Company,1
4020,"['ZTS', 'open', 'interest', 'maturity', 'High', 'put', 'High', 'call', 'maxpain', 'option']",Thu Jul 12 21:03:26 +0000 2018,optioncharts,ZTS,Zoetis Inc.,1
4022,"['Sunrise', 'Finance', 'Noni', 'B', 'NBL', 'issued', 'bumper', 'trading', 'update', 'Eddy', 'ha', 'latest', 'finance', 'news', 'joined', 'Ryan', 'F']",Thu Jul 12 21:04:01 +0000 2018,CommSec,NBL,Noble Energy,1
4025,"['DPS', 'Stock', 'Quote', 'Alert', 'Keurig', 'Dr', 'Pepper', 'Inc', 'NYSE', 'KDP', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 21:06:57 +0000 2018,Allstocknews,DPS,Dr Pepper Snapple Group,1
4030,"['trade', 'today', 'currently', 'net', 'long', 'ended', 'day', 'thanks', 'NVO', 'ROP', 'WCN']",Thu Jul 12 21:14:44 +0000 2018,VaughnOkumura,FISV,Fiserv,1
4033,"['Short', 'sale', 'vol', 'short', 'interest', 'ODP', 'VSH', 'PBCT', 'WDC', 'SPXU']",Thu Jul 12 21:18:01 +0000 2018,shortvolumes,ODP,Office Depot,1
4035,"['Genocea', 'Biosciences', 'Inc', 'GNCA', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 21:19:52 +0000 2018,TranscriptDaily,GNCA,Genocea Biosciences,1
4038,"['NUAN', 'Nuance', 'Communications', 'million', 'gain', 'NUAN', 'ha', 'made', 'notable', 'gain']",Thu Jul 12 21:25:56 +0000 2018,42Stocks,NUAN,Nuance Communications,1
4041,"['Analysts', 'Citigroup', 'Kept', 'Same', 'Past', 'Neutral', 'rating', 'Shares', 'Extra', 'Space', 'Storage', 'EXR', 'Set', 'Pric']",Thu Jul 12 21:29:59 +0000 2018,The_CasualSmart,EXR,Extra Space Storage Inc.,1
4044,"['Key', 'Research', 'Analysts', 'Citigroup', 'Reconfirmed', 'Neutral', 'rating', 'Extra', 'Space', 'Storage', 'EXR', 'Shares', 'Today']",Thu Jul 12 21:30:59 +0000 2018,The_CasualSmart,EXR,Extra Space Storage Inc.,1
4045,"['Citigroup', 'Has', 'Just', 'Reaffirmed', 'Target', 'Price', 'Per', 'Share', 'Extra', 'Space', 'Storage', 'EXR', 'stock', 'While', 'They', 'Also', 'Rei']",Thu Jul 12 21:31:49 +0000 2018,bibeypost_stock,EXR,Extra Space Storage Inc.,1
4046,"['DLTR', 'New', 'SEC', 'Document', 'Dollar', 'Tree', 'Inc', 'From', 'Stock', 'News', 'Alerts', 'App']",Thu Jul 12 21:31:53 +0000 2018,Allstocknews,DLTR,Dollar Tree,1
4048,"['Pioneer', 'Natural', 'Resources', 'PXD', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Thu Jul 12 21:35:15 +0000 2018,TranscriptDaily,PXD,Pioneer Natural Resources Company,1
