Unnamed: 0,text,timestamp,source,symbols,company_names,Sentiment
4230,"['ADSK', 'ADSK', 'The', 'Motley', 'Fool', 'message', 'board']",Fri Jul 13 00:30:06 +0000 2018,BoardCentral,ADSK,Autodesk,-1
4237,"['XYL', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 00:38:07 +0000 2018,optioncharts,XYL,Xylem Inc.,-1
4256,"['RT', 'RestonTV', 'WARNING', 'Reston', 'destroyed', 'organized', 'crime', 'fairfaxcounty', 'July', 'BXP', 'REZONING', 'PRC', 'RESTON', 'CENTER', 'NORTH', 'July']",Fri Jul 13 01:01:16 +0000 2018,RestonTV,BXP,Boston Properties,-1
4267,"['CMI', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 01:07:09 +0000 2018,optioncharts,CMI,Cummins Inc.,-1
4268,"['IDXX', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 01:07:10 +0000 2018,optioncharts,IDXX,IDEXX Laboratories,-1
4300,"['EEP', 'MEN', 'ARE', 'TOO', 'LOW', 'MR', 'EROS', 'YUM']",Fri Jul 13 01:44:25 +0000 2018,stockbard,YUM,YUM! Brands,-1
4304,"['AON', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 01:49:16 +0000 2018,optioncharts,AON,Aon plc,-1
4306,"['So', 'montley', 'fool', 'keep', 'talking', 'MKC', 'im', 'worming', 'idea', 'thought', 'raymond10mm']",Fri Jul 13 01:52:41 +0000 2018,juliusagusta,MKC,McCormick & Company,-1
4319,"['DLTR', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 02:01:43 +0000 2018,optioncharts,DLTR,Dollar Tree,-1
4339,"['RT', 'OptionsMamba', 'Technology', 'wa', 'FIRE', 'today', 'many', 'name', 'breaking', 'setting', 'Lets', 'see', 'wa', 'bought', 'sold', 'AMD']",Fri Jul 13 02:21:04 +0000 2018,stocksnovice,QRVO,Qorvo,-1
4343,"['ED', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 02:22:40 +0000 2018,optioncharts,ED,Consolidated Edison,-1
4358,"['ETR', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 02:33:09 +0000 2018,optioncharts,ETR,Entergy Corporation,-1
4368,"['MCK', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 02:54:49 +0000 2018,optioncharts,MCK,McKesson Corporation,-1
4378,"['CNP', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 03:16:43 +0000 2018,optioncharts,CNP,CenterPoint Energy,-1
4397,"['XEC', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 03:37:14 +0000 2018,optioncharts,XEC,Cimarex Energy Co.,-1
4423,"['BAM', 'HUBS', 'ARE', 'EXAM', 'DATA', 'ARE', 'LOW', 'BWA', 'I', 'AM', 'ACRE']",Fri Jul 13 04:14:16 +0000 2018,stockbard,BWA,BorgWarner Inc.,-1
4513,"['Q3', 'EPS', 'Estimates', 'Cimarex', 'Energy', 'Co', 'XEC', 'Lowered', 'Seaport', 'Global', 'Securities']",Fri Jul 13 06:21:15 +0000 2018,ledgerzette,XEC,Cimarex Energy Co.,-1
4514,"['Q3', 'EPS', 'Estimates', 'Cimarex', 'Energy', 'Co', 'XEC', 'Lowered', 'Seaport', 'Global', 'Securities']",Fri Jul 13 06:22:48 +0000 2018,dakotafinancial,XEC,Cimarex Energy Co.,-1
4523,"['RoperTechnologies', 'ROP', 'BidaskScore', 'Lowered', 'Held']",Fri Jul 13 07:00:19 +0000 2018,BACScoreChanges,ROP,Roper Technologies,-1
4534,"['IDEXX', 'Laboratories', 'IDXX', 'versus', 'Nymox', 'Pharmaceutical', 'NYMX', 'Critical', 'Contrast']",Fri Jul 13 07:04:26 +0000 2018,ZolmaxNews,IDXX,IDEXX Laboratories,-1
4543,"['Needham', 'amp', 'Company', 'LLC', 'Brokers', 'Lower', 'Earnings', 'Estimates', 'CBS', 'Co', 'Common', 'Stock', 'CBS']",Fri Jul 13 07:16:46 +0000 2018,TranscriptDaily,CBS,CBS Corporation,-1
4547,"['Critical', 'Comparison', 'Waters', 'WAT', 'v', 'Eyepoint', 'Pharmaceuticals', 'EYPT']",Fri Jul 13 07:20:57 +0000 2018,ledgerzette,WAT,Waters Corporation,-1
4559,"['FireEye', 'FEYE', 'Upgraded', 'Piper', 'Jaffray', 'Companies', 'Overweight']",Fri Jul 13 07:37:54 +0000 2018,TranscriptDaily,FEYE,FireEye,-1
4571,"['Looking', 'PDCO', 'courtesy', 'traderderic', 'Diworseification', 'plus', 'managerial', 'fraud', 'charge', 'might', 'make', 'potential']",Fri Jul 13 07:50:40 +0000 2018,MachHBInvesting,PDCO,Patterson Companies,-1
4579,"['Critical', 'Analysis', 'Hess', 'HES', 'Trecora', 'Resources', 'TREC']",Fri Jul 13 08:22:30 +0000 2018,TickerReport,HES,Hess Corporation,-1
4609,"['Traders', 'Buy', 'Hilton', 'Hotels', 'Co', 'Common', 'Stock', 'HLT', 'Weakness']",Fri Jul 13 08:57:30 +0000 2018,TickerReport,HLT,Hilton Worldwide Holdings Inc.,-1
4615,"['HenrySchein', 'HSIC', 'BidaskScore', 'Lowered', 'Held']",Fri Jul 13 09:00:23 +0000 2018,BACScoreChanges,HSIC,Henry Schein,-1
4624,"['Traders', 'Buy', 'DISH', 'Network', 'DISH', 'Weakness']",Fri Jul 13 09:17:10 +0000 2018,OlympiaReport,DISH,DISH Network Corporation,-1
4627,"['Traders', 'Buy', 'Marriott', 'International', 'MAR', 'Weakness']",Fri Jul 13 09:18:25 +0000 2018,TranscriptDaily,MAR,Marriott International,-1
4641,"['Henry', 'Schein', 'HSIC', 'Stock', 'Rating', 'Lowered', 'BidaskClub']",Fri Jul 13 09:37:02 +0000 2018,ZolmaxNews,HSIC,Henry Schein,-1
4666,"['Henry', 'Schein', 'HSIC', 'Stock', 'Rating', 'Lowered', 'BidaskClub']",Fri Jul 13 10:07:44 +0000 2018,MareaInformativ,HSIC,Henry Schein,-1
4677,"['Genocea', 'Biosciences', 'GNCA', 'versus', 'BAVARIAN', 'NORDIC', 'S', 'BVNRY', 'Critical', 'Review']",Fri Jul 13 10:18:40 +0000 2018,TickerReport,GNCA,Genocea Biosciences,-1
4687,"['Q3', 'EPS', 'Estimates', 'Cimarex', 'Energy', 'Co', 'XEC', 'Lowered', 'Seaport', 'Global', 'Securities']",Fri Jul 13 10:32:45 +0000 2018,MareaInformativ,XEC,Cimarex Energy Co.,-1
4693,"['Array', 'Biopharma', 'ARRY', 'Stock', 'Rating', 'Lowered', 'Zacks', 'Investment', 'Research']",Fri Jul 13 10:36:39 +0000 2018,EnterpriseLeade,ARRY,Array BioPharma Inc.,-1
4695,"['IP', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 10:37:30 +0000 2018,optioncharts,IP,International Paper Company,-1
4741,"['Regency', 'Centers', 'Corporation', 'REG', 'Multiple', 'Bottom', 'Points', 'Higher', 'Stock', 'Risks']",Fri Jul 13 11:10:18 +0000 2018,mmahotstuff1,REG,Regency Centers Corporation,-1
4743,"['Regency', 'Centers', 'Corporation', 'REG', 'Stock', 'Faces', 'Higher', 'Risks', 'Forward', 'After', 'Forming', 'Bearish', 'Multiple', 'Bottom', 'Chart', 'Patte']",Fri Jul 13 11:11:20 +0000 2018,bibeypost_stock,REG,Regency Centers Corporation,-1
4748,"['KMX', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 11:19:32 +0000 2018,optioncharts,KMX,CarMax,-1
4773,"['APD', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 11:49:59 +0000 2018,optioncharts,APD,Air Products and Chemicals,-1
4783,"['AZO', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 12:00:32 +0000 2018,optioncharts,AZO,AutoZone,-1
4786,"['NVAX', 'swing', 'trade', 'long', 'tp', 'higher', 'stop']",Fri Jul 13 12:01:48 +0000 2018,rhani32,NVAX,Novavax,-1
4787,"['ARRY', 'The', 'National', 'Comprehensive', 'Cancer', 'Network', 'NCCN', 'Guidelines', 'Recommend', 'BRAFTOVI', 'encorafenib']",Fri Jul 13 12:02:15 +0000 2018,greenpenny2016,ARRY,Array BioPharma Inc.,-1
4788,"['ARRY', 'The', 'National', 'Comprehensive', 'Cancer', 'Network', 'NCCN', 'Guidelines', 'Recommend', 'BRAFTOVI', 'encorafenib', 'Combination']",Fri Jul 13 12:02:20 +0000 2018,BoerseGer,ARRY,Array BioPharma Inc.,-1
4798,"['ARRY', 'The', 'National', 'Comprehensive', 'Cancer', 'Network', 'NCCN', 'Guidelines', 'Recommend', 'BRAFTOVI', 'encorafenib', 'Combination']",Fri Jul 13 12:10:35 +0000 2018,Gupta_Calling,ARRY,Array BioPharma Inc.,-1
4809,"['Low', 'IV', 'Watch', 'List', 'PTLA', 'DVMT', 'BBY', 'DKS', 'VMW', 'TXMD', 'GBT', 'FL', 'WMT', 'HRB', 'WPM', 'LOW', 'EVHC', 'MDT', 'HD', 'SRPT', 'NTAP']",Fri Jul 13 12:14:09 +0000 2018,TradeAcademyCo,EVHC,Envision Healthcare Corporation,-1
4824,"['smartmoneyact', 'A', 'boring', 'tech', 'name', 'one', 'really', 'talk', 'near', 'week', 'low', 'big', 'activist', 'money', 'involved', 'I']",Fri Jul 13 12:23:16 +0000 2018,Everlynpdram,XRX,Xerox Corporation,-1
4829,"['Clueless', 'WallStreet', 'Doesn', 'Realise', 'Copper', 'Has', 'Crashed', 'amp', 'Bank', 'Index', 'Big', 'Picture', 'Is', 'Rolling', 'Over', 'HMY', 'BIOC', 'ORCL']",Fri Jul 13 12:24:57 +0000 2018,GrandSupercycle,MCK,McKesson Corporation,-1
4833,"['RT', 'Gupta_Calling', 'ARRY', 'The', 'National', 'Comprehensive', 'Cancer', 'Network', 'NCCN', 'Guidelines', 'Recommend', 'BRAFTOVI', 'encorafenib', 'Combination']",Fri Jul 13 12:28:14 +0000 2018,ShaaRedNL,ARRY,Array BioPharma Inc.,-1
4842,"['Lunchtime', 'lagging', 'ALCJ', 'ALNEV', 'ALCLS', 'THR', 'MF6', 'ZEAL', 'ORPHA', 'GDR']",Fri Jul 13 12:33:05 +0000 2018,BiotechRadar,PHM,PulteGroup,-1
4843,"['RT', 'BiotechRadar', 'Lunchtime', 'lagging', 'ALCJ', 'ALNEV', 'ALCLS', 'THR', 'MF6', 'ZEAL', 'ORPHA', 'GDR', 'HEMO']",Fri Jul 13 12:33:22 +0000 2018,portefeuillefun,PHM,PulteGroup,-1
4851,"['TMK', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 12:41:13 +0000 2018,optioncharts,TMK,Torchmark Corporation,-1
4873,"['Today', 'Morgan', 'Stanley', 'Reiterates', 'Overweight', 'Rating', 'Centene', 'CNC', 'Target', 'Price']",Fri Jul 13 12:50:34 +0000 2018,whatsonthorold2,CNC,Centene Corporation,-1
4875,"['Reaffirmed', 'Centene', 'CNC', 'Overweight', 'Rating', 'Reconfirmed', 'Morgan', 'Stanley', 'Target', 'Place']",Fri Jul 13 12:51:32 +0000 2018,reurope_stock,CNC,Centene Corporation,-1
4876,"['Reaffirmed', 'Centene', 'CNC', 'Overweight', 'Rating', 'Reaffirmed', 'Analysts', 'Morgan', 'Stanley', 'Target', 'Place']",Fri Jul 13 12:51:53 +0000 2018,bibeypost_stock,CNC,Centene Corporation,-1
4894,"['Do', 'following', 'PoS', 'coin', 'ZOI', 'OPCX', 'DEV', 'XSN', 'BITG', 'ULT', 'XRH', 'WAGE', 'COLX', 'XLQ', 'EXT', 'FLM', 'GIC']",Fri Jul 13 13:02:06 +0000 2018,KCSCrypt,DXC,DXC Technology Company,-1
4896,"['It', 'Gonna', 'Be', 'Bad', 'Day', 'For', 'WellsFargo', 'After', 'Another', 'Bad', 'Quarter', 'agn', 'amzn', 'brk', 'crm', 'cmg', 'ipxl', 'endp', 'myl', 'mrk']",Fri Jul 13 13:02:19 +0000 2018,brianfires,MNK,Mallinckrodt Public Limited Company,-1
4917,"['INCY', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 13:12:17 +0000 2018,optioncharts,INCY,Incyte Corporation,-1
4924,"['Cross', 'Research', 'BUY', 'BB', 'Stephens', 'Inc', 'OVERWEIGHT', 'FEYE', 'going', 'lot', 'higher']",Fri Jul 13 13:17:56 +0000 2018,DZTesti,FEYE,FireEye,-1
4937,"['The', 'Market', 'In', 'Minutes', 'AT', 'amp', 'T', 'Time', 'Warner', 'Appeal', 'Johnson', 'amp', 'Johnson', 'Lawsuit', 'Theresa', 'May', 'And', 'More']",Fri Jul 13 13:25:00 +0000 2018,Benzinga,INCY,Incyte Corporation,-1
4940,"['RT', 'Benzinga', 'The', 'Market', 'In', 'Minutes', 'AT', 'amp', 'T', 'Time', 'Warner', 'Appeal', 'Johnson', 'amp', 'Johnson', 'Lawsuit', 'Theresa', 'May', 'And', 'More', 'T']",Fri Jul 13 13:25:44 +0000 2018,OptionAlarm,INCY,Incyte Corporation,-1
4954,"['dry', 'top', 'dcix', 'Greekk', 'Garbage', 'loll', 'Fools']",Fri Jul 13 13:35:31 +0000 2018,Stevehi92027492,DCIX,Diana Containerships Inc.,-1
4974,"['RT', 'KCSCrypt', 'Do', 'following', 'PoS', 'coin', 'ZOI', 'OPCX', 'DEV', 'XSN', 'BITG', 'ULT', 'XRH', 'WAGE', 'COLX', 'XLQ', 'EXT', 'FLM', 'GIC', 'DXC', 'SPD', 'S']",Fri Jul 13 13:49:42 +0000 2018,CaseyAymes,DXC,DXC Technology Company,-1
4977,"['MKC', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 13:52:48 +0000 2018,optioncharts,MKC,McCormick & Company,-1
4993,"['Friday', 'ALL', 'ACTIVE', 'BUY', 'STOP', 'ORDERS', 'ABOVE', 'THE', 'MARKET', 'TODAY', 'already', 'bot', 'past', 'minute', 'ANF', 'RH', 'CPRX', 'YANG', 'FL']",Fri Jul 13 14:07:49 +0000 2018,StockBrain99,FL,Foot Locker,-1
5001,"['ROST', 'considering', 'long', 'black', 'line', 'stop', 'red', 'line']",Fri Jul 13 14:09:14 +0000 2018,TomWillardTrdg,ROST,Ross Stores,-1
5002,"['Friday', 'ALL', 'ACTIVE', 'BUY', 'STOP', 'ORDERS', 'ABOVE', 'THE', 'MARKET', 'TODAY', 'already', 'bot', 'past', 'minute', 'ANF', 'RH', 'CPRX', 'YANG', 'FL']",Fri Jul 13 14:09:21 +0000 2018,StockBrain2010,FL,Foot Locker,-1
5004,"['Friday', 'ALL', 'ACTIVE', 'BUY', 'STOP', 'ORDERS', 'ABOVE', 'THE', 'MARKET', 'TODAY', 'already', 'bot', 'past', 'minute', 'ANF', 'RH', 'CPRX', 'YANG', 'FL']",Fri Jul 13 14:11:28 +0000 2018,StockBrain99,FL,Foot Locker,-1
5014,"['Jefferies', 'Believes', 'McCormick', 'amp', 'Company', 'NYSE', 'MKC', 'Won', 'Stop', 'Here', 'MKC']",Fri Jul 13 14:21:16 +0000 2018,ARatings,MKC,McCormick & Company,-1
5019,"['CAH', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 14:23:00 +0000 2018,optioncharts,CAH,Cardinal Health,-1
5046,"['SYMC', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 14:43:13 +0000 2018,optioncharts,SYMC,Symantec Corporation,-1
5052,"['Sold', 'arry', 'shit', 'dead', 'weight']",Fri Jul 13 14:48:16 +0000 2018,AllDeltaNoTheta,ARRY,Array BioPharma Inc.,-1
5058,"['col', 'merger', 'ha', 'cancelled', 'due', 'China', 'regulatory', 'rejection']",Fri Jul 13 14:54:01 +0000 2018,techcitybg,COL,Rockwell Collins,-1
5072,"['FIS', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 15:03:24 +0000 2018,optioncharts,FIS,Fidelity National Information Services,-1
5073,"['HalftimeReport', 'askhalftime', 'Does', 'MAS', 'recover', 'Trade', 'tension', 'ease']",Fri Jul 13 15:04:37 +0000 2018,bostonshane666,MAS,Masco Corporation,-1
5078,"['Key', 'Research', 'Analysts', 'Morgan', 'Stanley', 'Maintain', 'Overweight', 'rating', 'Thermo', 'Fisher', 'Scientific', 'TMO', 'Shar']",Fri Jul 13 15:07:36 +0000 2018,mmahotstuff1,TMO,Thermo Fisher Scientific Inc.,-1
5086,"['As', 'Henry', 'Schein', 'INC', 'HSIC', 'Valuation', 'Rose', 'Green', 'Valley', 'Investors', 'LLC', 'Has', 'Cut', 'Stake']",Fri Jul 13 15:10:24 +0000 2018,whatsonthorold2,HSIC,Henry Schein,-1
5090,"['Green', 'Valley', 'Investors', 'LLC', 'Stake', 'Henry', 'Schein', 'INC', 'HSIC', 'Cut', 'Stock', 'Price', 'Rose']",Fri Jul 13 15:11:55 +0000 2018,bibeypost_stock,HSIC,Henry Schein,-1
5092,"['Morgan', 'Stanley', 'downgrade', 'INCY', 'Overweight', 'Equal', 'Weight']",Fri Jul 13 15:12:27 +0000 2018,usratings,INCY,Incyte Corporation,-1
5094,"['Short', 'WHR', 'Rebound', 'area', 'meet', 'secondary', 'resistance', 'If', 'stopped']",Fri Jul 13 15:14:05 +0000 2018,joseph_parnes,WHR,Whirlpool Corporation,-1
5098,"['Notable', 'gainer', 'among', 'liquid', 'option', 'name', 'morning', 'include', 'NFX', 'BBY', 'DVN', 'URI', 'LOW']",Fri Jul 13 15:15:04 +0000 2018,OptionAlert,NFX,Newfield Exploration Company,-1
5119,"['Secret', 'Documents', 'Expose', 'Monsanto', 'War', 'Cancer', 'Scientists', 'VEGL', 'MON', 'cancer']",Fri Jul 13 15:28:02 +0000 2018,Vegalab_Inc,MON,Monsanto Company,-1
5127,"['NFX', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 15:34:03 +0000 2018,optioncharts,NFX,Newfield Exploration Company,-1
5136,"['Rockwell', 'Collins', 'Inc', 'COL', 'Double', 'Top', 'Chart', 'Pattern', 'Points', 'Lower', 'Stock', 'Risks']",Fri Jul 13 15:40:03 +0000 2018,bibeypost_stock,COL,Rockwell Collins,-1
5161,"['RT', 'CloisterRes', 'Maybe', 'I', 'really', 'dumb', 'food', 'commodity', 'price', 'going', 'like', 'past', 'year', 'yet', 'fertilizer', 'oper']",Fri Jul 13 15:56:48 +0000 2018,agelston,MOS,The Mosaic Company,-1
5177,"['July', 'wa', 'bad', 'day', 'EquiTrader', 'EQT', 'drop']",Fri Jul 13 16:10:25 +0000 2018,mmahotstuff1,EQT,EQT Corporation,-1
5181,"['BUY', 'XRX', 'XRX', 'EXPLORE', 'SALE', 'OF', 'LEASING', 'FINANCE', 'UNIT', 'TO', 'TRIM', 'ROUGHLY', 'BLN', 'FROM', 'ITS', 'DEBT', 'PILE', 'RTRS', 'Max', 'Pos', '321k', 'Vol']",Fri Jul 13 16:10:43 +0000 2018,FastestSignals,XRX,Xerox Corporation,-1
5211,"['kopin', 'Inside', 'Recon', 'died', 'INTL', 'VUZI', 'KOPN', 'HIMX', 'EMAN']",Fri Jul 13 16:29:32 +0000 2018,peregrin_go,HIMX,Himax Technologies,-1
5221,"['TSN', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 16:34:59 +0000 2018,optioncharts,TSN,Tyson Foods,-1
5229,"['JDUnger1967', 'DividendMaster', 'spomboy', 'SOME', 'stock', 'keep', 'going', 'yes', 'FAANG', 'name', 'I', 'sick', 'hearing', 'abou']",Fri Jul 13 16:39:10 +0000 2018,RealMikeLarson,MAS,Masco Corporation,-1
5287,"['RT', 'MasterTraderAle', 'HTZ', '4th', 'attempt', 'beeak', 'If', 'hold', 'stay', 'gonna', 'shoot', 'much', 'higher', 'never', 'look', 'back', 'Its']",Fri Jul 13 17:17:17 +0000 2018,mastertraderMTA,HTZ,Hertz Global Holdings,-1
5289,"['REPORT', 'Xerox', 'exploring', 'sale', 'leasing', 'finance', 'unit', 'cut', 'debt', 'XRX']",Fri Jul 13 17:20:00 +0000 2018,theflynews,XRX,Xerox Corporation,-1
5324,"['MLPguy', 'I', 'agree', 'This', 'lengthy', 'strategic', 'review', 'three', 'conflict', 'committee', 'ha', 'left', 'Antero', 'family', 'stoc']",Fri Jul 13 17:40:45 +0000 2018,mr_skilling,EQT,EQT Corporation,-1
5355,"['Morgan', 'Stanley', 'Issues', 'Downgrade', 'Incyte', 'INCY', 'Overweight', 'Equal', 'Weight', 'Rating']",Fri Jul 13 18:10:50 +0000 2018,whatsonthorold2,INCY,Incyte Corporation,-1
5359,"['Morgan', 'Stanley', 'Gives', 'Incyte', 'INCY', 'Lower', 'Rating', 'Drops', 'Overweight', 'Rating']",Fri Jul 13 18:12:07 +0000 2018,bibeypost_stock,INCY,Incyte Corporation,-1
5404,"['Hehe', 'HTZ', 'moster', 'buy', 'hitting', 'One', 'dumb', 'see', 'sucking', 'short', 'keeping', 'pps']",Fri Jul 13 18:54:17 +0000 2018,MasterTraderAle,HTZ,Hertz Global Holdings,-1
5405,"['RT', 'MasterTraderAle', 'Hehe', 'HTZ', 'moster', 'buy', 'hitting', 'One', 'dumb', 'see', 'sucking', 'short', 'keeping', 'pps']",Fri Jul 13 18:54:57 +0000 2018,mastertraderMTA,HTZ,Hertz Global Holdings,-1
5440,"['Incyte', 'INCY', 'Loses', 'Overweight', 'Rating']",Fri Jul 13 19:30:32 +0000 2018,bibeypost_stock,INCY,Incyte Corporation,-1
5449,"['BXP', 'destruction', 'Reston', 'Center', 'North', 'BPY', 'destruction', 'Reston', 'Center', 'South', 'covered', 'organized', 'crime', 'fairfaxcounty']",Fri Jul 13 19:40:03 +0000 2018,RestonTV,BXP,Boston Properties,-1
5453,"['Fred', 'Alger', 'Management', 'INC', 'Holding', 'Equinix', 'INC', 'EQIX', 'Lowered', 'Million', 'Market', 'Valuation', 'Declined']",Fri Jul 13 19:40:41 +0000 2018,bibeypost_stock,EQIX,Equinix,-1
5454,"['Trade', 'War', 'Imports', 'Steaming', 'Into', 'New', 'York', 'Harbor', 'aapl', 'amzn', 'agn', 'brk', 'crm', 'cmg', 'dis', 'esrx', 'f', 'googl', 'hlf', 'iep']",Fri Jul 13 19:42:26 +0000 2018,brianfires,MNK,Mallinckrodt Public Limited Company,-1
5465,"['As', 'Energy', 'Transfer', 'Equity', 'LP', 'ETE', 'Market', 'Valuation', 'Rose', 'Shareholder', 'Beach', 'Investment', 'Counsel', 'INC', 'Has', 'Lifted', 'Its', 'Po']",Fri Jul 13 19:48:44 +0000 2018,bibeypost_stock,ETE,Energy Transfer Equity,-1
5478,"['INCY', 'Incyte', 'Corp', 'Jakafis', 'dominance', 'ultra', 'rare', 'disease', 'indication', 'establishes', 'moat', 'We', 'marginally', 'lowe']",Fri Jul 13 19:56:18 +0000 2018,ResearchPool,INCY,Incyte Corporation,-1
5479,"['VRTX', 'PFE', 'GLPG', 'ALXN', 'BMRN', 'Why', 'Biopharma', 'Is', 'Bracing', 'For', 'Drug', 'Pricing', 'Woes', 'In', 'Second', 'Quarter']",Fri Jul 13 19:57:00 +0000 2018,newswelldone,ALXN,Alexion Pharmaceuticals,-1
5480,"['Why', 'biopharma', 'bracing', 'drug', 'pricing', 'woe', 'second', 'quarter', 'VRTX', 'BIIB', 'CELG', 'ALXN', 'BMRN', 'PFE', 'JNJ', 'GLPG']",Fri Jul 13 19:57:20 +0000 2018,IBD_AGatlin,ALXN,Alexion Pharmaceuticals,-1
5490,"['Subscribe', 'YouTube', 'Channel', 'FAST', 'Graphs', 'Stock', 'Videos', 'GE', 'LOW', 'HD', 'FB', 'FN', 'ADS', 'SKT', 'SVB', 'T', 'ABC', 'ON', 'DKS']",Fri Jul 13 20:11:48 +0000 2018,FASTGraphs,ABC,AmerisourceBergen Corporation,-1
5496,"['Bessemer', 'Group', 'INC', 'Lowered', 'Its', 'Stake', 'Fidelity', 'Natl', 'Info', 'Svcs', 'FIS', 'Million']",Fri Jul 13 20:13:50 +0000 2018,whatsonthorold2,FIS,Fidelity National Information Services,-1
5508,"['RT', 'FASTGraphs', 'Subscribe', 'YouTube', 'Channel', 'FAST', 'Graphs', 'Stock', 'Videos', 'GE', 'LOW', 'HD', 'FB', 'FN', 'ADS', 'SKT', 'SVB', 'T', 'ABC', 'ON', 'DKS', 'JCOM', 'NVDA']",Fri Jul 13 20:22:17 +0000 2018,joeknowbest,ABC,AmerisourceBergen Corporation,-1
5538,"['Wondering', 'risk', 'XRAY', 'The', 'day', 'volatility']",Fri Jul 13 20:51:02 +0000 2018,1MinuteStock,XRAY,DENTSPLY SIRONA Inc.,-1
5560,"['MAA', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Fri Jul 13 21:11:49 +0000 2018,optioncharts,MAA,Mid-America Apartment Communities,-1
5572,"['IDXX', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 21:22:58 +0000 2018,optioncharts,IDXX,IDEXX Laboratories,-1
5576,"['XRX', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 21:33:26 +0000 2018,optioncharts,XRX,Xerox Corporation,-1
5586,"['Scan', 'result', 'Shooting', 'Star', 'Candlestick', 'today', 'MNRO', 'FRC', 'ISRG', 'LILAK', 'EPC', 'GD', 'SCI', 'LKSD', 'CLH', 'LITE']",Fri Jul 13 21:44:17 +0000 2018,SwingTradeBot,LITE,Lumentum Holdings Inc.,-1
5595,"['FLR', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 21:53:45 +0000 2018,optioncharts,FLR,Fluor Corporation,-1
5596,"['Rounds', 'Report', 'Galmed', 'Rallied', 'Subsequent', 'To', 'The', 'Overweight', 'Rating', 'Of', 'Dr', 'Elemer', 'Piros', 'GLMD', 'ATRA', 'INFO', 'MDGL', 'CRSP']",Fri Jul 13 21:54:42 +0000 2018,DrTranBioSci,INFO,IHS Markit Ltd.,-1
5602,"['Just', 'waiting', 'next', 'week', 'ARRY', 'CLVS', 'coveredcalls', 'expire', 'worthless', 'I', 'probably', 'sell', 'mo']",Fri Jul 13 22:10:07 +0000 2018,BuyWrites,ARRY,Array BioPharma Inc.,-1
5606,"['Afraid', 'trade', 'war', 'recession', 'Don', 'What', 'UNH', 'CNC', 'CVS']",Fri Jul 13 22:19:00 +0000 2018,TraceyRyniec,CNC,Centene Corporation,-1
5619,"['L', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Fri Jul 13 22:45:05 +0000 2018,optioncharts,L,Loews Corporation,-1
5627,"['Wondering', 'risk', 'XRAY', 'The', 'day', 'volatility']",Fri Jul 13 22:59:02 +0000 2018,TheUnicornBay,XRAY,DENTSPLY SIRONA Inc.,-1
5632,"['RT', 'RestonTV', 'When', 'Waffle', 'Express', 'FBIWFO', 'ha', 'cry', 'Office', 'Oversights', 'found', 'KELLEY', 'terrorist', 'syndica']",Fri Jul 13 23:06:55 +0000 2018,RestonTV,BXP,Boston Properties,-1
5635,"['RT', 'RestonTV', 'BXP', 'destruction', 'Reston', 'Center', 'North', 'BPY', 'destruction', 'Reston', 'Center', 'South', 'covered', 'organized', 'crime']",Fri Jul 13 23:16:40 +0000 2018,RestonTV,BXP,Boston Properties,-1
5672,"['AJG', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Sat Jul 14 00:10:30 +0000 2018,optioncharts,AJG,Arthur J. Gallagher & Co.,-1
5685,"['UDR', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Sat Jul 14 00:41:26 +0000 2018,optioncharts,UDR,UDR,-1
